company_id,industry
8230919,Consumer Goods
9848517,Information Technology & Services
3009879,Management Consulting
66260937,Staffing & Recruiting
78824885,Real Estate
14541,Retail
15635010,Construction
132146,Construction
1207327,Staffing & Recruiting
77610,Information Technology & Services
37528935,Mental Health Care
12166920,Business Supplies & Equipment
18425407,Human Resources
134993,Mechanical Or Industrial Engineering
65588154,Staffing & Recruiting
2483413,Entertainment
9211,Hospital & Health Care
27494,Staffing & Recruiting
91611876,Non-profit Organization Management
86791285,Real Estate
1028988,Information Technology & Services
74300849,Non-profit Organization Management
74698256,Apparel & Fashion
1121961,Information Technology & Services
70041103,Marketing & Advertising
91610647,Hospital & Health Care
17995,Food Production
18910278,Construction
27138826,Mental Health Care
31805,Hospital & Health Care
2401255,Staffing & Recruiting
2275433,Computer Software
78701221,Education Management
18945668,Computer Software
15285,Management Consulting
20280833,Hospital & Health Care
31515,Food Production
2372885,Mechanical Or Industrial Engineering
810033,Real Estate
2804888,Internet
3527968,Entertainment
18679009,Staffing & Recruiting
63527929,Hospital & Health Care
18300840,Machinery
19175051,Biotechnology
3048445,Financial Services
53009,Non-profit Organization Management
136188,Information Technology & Services
13332717,Information Technology & Services
307513,Food & Beverages
17921425,Medical Device
81486430,Law Practice
2824640,Staffing & Recruiting
463946,Real Estate
2445968,Automotive
1076320,Information Technology & Services
37524,Human Resources
10799820,Staffing & Recruiting
6575960,Staffing & Recruiting
50040,Semiconductors
162969,Higher Education
18217358,Judiciary
3124398,Architecture & Planning
75883294,Venture Capital & Private Equity
42839253,Automotive
165757,Staffing & Recruiting
9488625,Staffing & Recruiting
1818176,Entertainment
75647620,Sports
345564,Information Technology & Services
57487,Staffing & Recruiting
165299,Medical Device
10727595,Public Relations & Communications
7361,Restaurants
4019701,Architecture & Planning
27243513,"Leisure, Travel & Tourism"
1512,Retail
3018149,Information Technology & Services
18305006,Law Practice
410756,Biotechnology
42481,Banking
226965,Staffing & Recruiting
602101,Staffing & Recruiting
5837,Industrial Automation
493341,Computer Software
43251468,Marketing & Advertising
708782,Information Technology & Services
68657486,Staffing & Recruiting
1932056,Non-profit Organization Management
89989306,Apparel & Fashion
34683141,Consumer Goods
683310,Automotive
7796921,Architecture & Planning
64250731,Sports
278713,Law Enforcement
10229802,Public Safety
5667,Chemicals
48835,Biotechnology
134081,Supermarkets
23383,Civil Engineering
542177,Security & Investigations
165207,Information Technology & Services
9286450,Hospital & Health Care
58213,Retail
162750,Financial Services
937112,Apparel & Fashion
164535,Airlines/Aviation
37900,Government Administration
2700167,Transportation/Trucking/Railroad
1792,Higher Education
74604,Staffing & Recruiting
7795,Retail
2562,Chemicals
1668,Package/Freight Delivery
319203,Food & Beverages
162448,Transportation/Trucking/Railroad
7950773,Furniture
36472532,Sports
3743,Accounting
5666,Utilities
33277328,Events Services
96654929,Government Administration
4826,Financial Services
2276,Biotechnology
15165083,Hospital & Health Care
7851,Medical Device
787339,Government Administration
13126,Law Practice
11498706,Machinery
4307,Financial Services
26041,Semiconductors
66938931,Mental Health Care
4668865,Construction
35224,Staffing & Recruiting
2545750,Hospital & Health Care
6848,Oil & Energy
11727,Oil & Energy
78124,Financial Services
9624,Insurance
22309011,Hospital & Health Care
13242203,Information Technology & Services
68360,Apparel & Fashion
25017,Building Materials
290727,Computer Software
30876,Banking
2872912,Staffing & Recruiting
1254,Entertainment
17954837,Information Technology & Services
164527,Transportation/Trucking/Railroad
9759,Hospital & Health Care
7789,Retail
77758478,Packaging & Containers
2699082,Staffing & Recruiting
2296178,Computer Software
461767,Government Administration
3392,Electrical & Electronic Manufacturing
1275357,Government Administration
18282263,Apparel & Fashion
491205,Information Technology & Services
4324,Construction
167700,Computer Software
18751286,Construction
3634748,Staffing & Recruiting
733622,Marketing & Advertising
459969,Utilities
25452,Computer & Network Security
256744,Entertainment
905785,Pharmaceuticals
352558,Financial Services
314350,Computer Software
53708,Transportation/Trucking/Railroad
797901,Wholesale
10007,Electrical & Electronic Manufacturing
5843,Consumer Goods
17876829,Pharmaceuticals
54844,Staffing & Recruiting
3046921,Transportation/Trucking/Railroad
62219,Insurance
76749026,Retail
492566,Transportation/Trucking/Railroad
106383,Information Technology & Services
21835,Information Services
81600,Non-profit Organization Management
102046,Financial Services
2578499,Civil Engineering
92537629,Financial Services
47664328,Telecommunications
3681497,Environmental Services
6617371,Law Practice
67539665,Computer Software
5785700,Wine & Spirits
18358181,Computer Software
16183163,Staffing & Recruiting
2843538,Biotechnology
70696,Non-profit Organization Management
598164,Research
31649,Retail
54276584,Law Practice
18162919,Information Technology & Services
4220,Government Administration
70379058,Cosmetics
165735,Construction
28597931,Staffing & Recruiting
91414637,Staffing & Recruiting
18725117,Information Technology & Services
63274,Hospital & Health Care
50511,Real Estate
136115,Apparel & Fashion
2271,Retail
29215687,Hospital & Health Care
163025,Restaurants
667860,Sporting Goods
1109157,Hospital & Health Care
3848,Information Technology & Services
938659,Electrical & Electronic Manufacturing
5000890,Staffing & Recruiting
11660,Management Consulting
22456,Staffing & Recruiting
2203697,Staffing & Recruiting
33619,Banking
24601924,Events Services
3309820,Entertainment
74329930,Law Practice
71496,Financial Services
1376946,E-learning
34218096,Financial Services
34484,Information Technology & Services
2499560,Information Technology & Services
18120202,Accounting
1066442,Computer Software
11921,Hospital & Health Care
36092044,Financial Services
997733,Staffing & Recruiting
167379,Computer Software
75644472,Hospital & Health Care
31636,Real Estate
45170,Retail
8667,Financial Services
611987,Mental Health Care
65547501,Construction
18269417,Transportation/Trucking/Railroad
40025,Medical Device
79383729,Financial Services
57971,Renewables & Environment
19086748,Staffing & Recruiting
136253,Staffing & Recruiting
3220813,Hospital & Health Care
259718,Staffing & Recruiting
703207,Construction
99360,Hospital & Health Care
13051794,Accounting
16202798,Law Practice
21425,Mechanical Or Industrial Engineering
164035,Hospital & Health Care
165976,Publishing
3084,Higher Education
15939037,Non-profit Organization Management
39249,Packaging & Containers
80695222,Staffing & Recruiting
74149507,Real Estate
3591263,Financial Services
2751,Computer Software
15090581,Staffing & Recruiting
54110209,Renewables & Environment
27193097,Staffing & Recruiting
65647,Staffing & Recruiting
18564016,Machinery
9060,Medical Device
261933,Information Technology & Services
9361151,Staffing & Recruiting
27383,Information Technology & Services
1464,Computer Software
503757,Insurance
1060,Information Technology & Services
1124131,Computer Software
3500602,Banking
166967,Civil Engineering
3348019,Hospital & Health Care
157303,Banking
1025,Information Technology & Services
162241,Research
10279761,Mechanical Or Industrial Engineering
6533604,Non-profit Organization Management
164207,Hospital & Health Care
9339049,Cosmetics
482272,Information Technology & Services
22112,Non-profit Organization Management
1861293,Information Technology & Services
52112,Mental Health Care
166958,Transportation/Trucking/Railroad
2327867,Defense & Space
123958,Oil & Energy
2731814,Hospitality
86475,Civil Engineering
2881203,Mining & Metals
20760,Higher Education
37404866,Electrical & Electronic Manufacturing
11333215,Medical Practice
763137,Staffing & Recruiting
808024,Luxury Goods & Jewelry
164182,Information Technology & Services
2785040,Investment Management
22310425,Accounting
1103,Information Technology & Services
9472599,Staffing & Recruiting
65911044,Financial Services
407656,Hospital & Health Care
5058,Cosmetics
16892,Telecommunications
128505,Hospital & Health Care
1095818,Information Technology & Services
13421,Food & Beverages
894640,Staffing & Recruiting
72593,Information Technology & Services
69818844,Telecommunications
2119128,Staffing & Recruiting
9302284,Transportation/Trucking/Railroad
97021,Pharmaceuticals
357142,Machinery
11775700,Internet
38521,Hospital & Health Care
28762232,Information Technology & Services
10563478,Marketing & Advertising
64995026,"Health, Wellness & Fitness"
9498255,Financial Services
1586478,Packaging & Containers
77038154,Mental Health Care
30324,Information Technology & Services
72016383,Staffing & Recruiting
64677,Banking
62223875,Insurance
26205,Insurance
28629,Primary/Secondary Education
91103556,Consumer Goods
2904046,Utilities
2664185,Wholesale
3651935,Mental Health Care
40942169,Oil & Energy
91114863,Consumer Services
45750,Apparel & Fashion
15200600,Law Practice
1268806,Retail
5372,Higher Education
10021,Staffing & Recruiting
14865971,Management Consulting
9141,Retail
4094193,Primary/Secondary Education
98061689,Staffing & Recruiting
1179862,Broadcast Media
11286451,Automotive
206800,Information Technology & Services
236235,Environmental Services
1632149,E-learning
10860178,Information Technology & Services
33295877,Pharmaceuticals
532220,Staffing & Recruiting
8294,Retail
18191677,Medical Practice
4824711,Computer Software
89706215,Marketing & Advertising
1404437,Staffing & Recruiting
10500667,Hospitality
19668,International Affairs
251336,Staffing & Recruiting
74658,Staffing & Recruiting
91075895,Biotechnology
18019992,Management Consulting
14613869,Hospital & Health Care
1265257,Staffing & Recruiting
37520,Staffing & Recruiting
74875553,Apparel & Fashion
96656537,Marketing & Advertising
80035,Banking
91399601,Management Consulting
3589068,Financial Services
82629924,Staffing & Recruiting
13266,Construction
4815837,Electrical & Electronic Manufacturing
1470173,Information Technology & Services
51205,Consumer Goods
7507,Luxury Goods & Jewelry
16193860,Cosmetics
92926010,Information Technology & Services
3152520,Oil & Energy
16200871,Mental Health Care
868336,Staffing & Recruiting
2297786,Staffing & Recruiting
56464185,Education Management
165602,Information Technology & Services
91589332,Management Consulting
1374310,Food & Beverages
96081672,Government Administration
2549127,Design
1282463,Plastics
88253,Mining & Metals
1230481,Consumer Electronics
32455,Building Materials
56313852,Hospital & Health Care
44012,Financial Services
3698584,Individual & Family Services
13345578,Information Technology & Services
65296,Information Technology & Services
392569,Online Media
19101288,Information Technology & Services
3011879,Computer Software
11210665,Computer Software
4854165,Staffing & Recruiting
11551557,Staffing & Recruiting
45975,Staffing & Recruiting
690468,Information Technology & Services
352970,Food & Beverages
3577168,Information Technology & Services
11308812,Telecommunications
91715033,Management Consulting
10073356,Real Estate
75658267,"Health, Wellness & Fitness"
9764145,Mental Health Care
1133051,Marketing & Advertising
1728091,Information Technology & Services
167470,Computer Software
13301966,Information Technology & Services
93646602,Staffing & Recruiting
2927980,"Health, Wellness & Fitness"
10621846,Hospital & Health Care
9035196,Hospital & Health Care
98304573,Financial Services
79604112,Architecture & Planning
91127741,Design
86287371,Marketing & Advertising
80954903,Information Technology & Services
783377,Oil & Energy
3180574,Non-profit Organization Management
65663774,Environmental Services
18851732,Computer Software
18347030,Financial Services
25370,Higher Education
881304,Staffing & Recruiting
64711438,"Leisure, Travel & Tourism"
10148940,Food & Beverages
33011825,Construction
70329,Legal Services
18675698,Design
8619466,Hospital & Health Care
19136120,Staffing & Recruiting
29322289,Financial Services
16098582,Computer Software
54352854,Computer Software
6449,Management Consulting
2980915,Retail
4752375,Food Production
1491880,Staffing & Recruiting
228071,Staffing & Recruiting
1280678,Non-profit Organization Management
89509032,Oil & Energy
18255912,Environmental Services
5482,Pharmaceuticals
3536,Public Relations & Communications
37533040,Construction
2344811,Information Technology & Services
6583007,Environmental Services
449593,Staffing & Recruiting
3356865,Information Technology & Services
165381,Utilities
21273,Hospital & Health Care
4023956,Hospital & Health Care
15613785,Religious Institutions
871491,Non-profit Organization Management
11067,Information Technology & Services
12368,Hospitality
78795962,Construction
6445786,Information Technology & Services
1175330,Computer Software
683924,Civil Engineering
6842116,Law Practice
64544065,"Health, Wellness & Fitness"
19137570,Individual & Family Services
78283079,Hospital & Health Care
3994,Financial Services
60096806,Law Practice
52945,Restaurants
4290725,Primary/Secondary Education
40733486,Staffing & Recruiting
1466837,Education Management
27171329,Construction
74731877,Civic & Social Organization
53464,Research
1241,Financial Services
17084,Computer Software
44375,"Health, Wellness & Fitness"
9365938,Mining & Metals
3350832,Financial Services
164775,Higher Education
203204,Staffing & Recruiting
2655319,Non-profit Organization Management
266635,Hospital & Health Care
106707,Staffing & Recruiting
16154929,Retail
1297779,Real Estate
3867218,Information Technology & Services
6176,Retail
14827133,Non-profit Organization Management
68278572,Hospital & Health Care
19115010,Financial Services
81728179,Construction
58011764,Construction
566121,Computer Software
56892147,Hospital & Health Care
98142115,Transportation/Trucking/Railroad
74711742,Higher Education
36635,Non-profit Organization Management
74086147,Staffing & Recruiting
15239934,Real Estate
15669219,Hospitality
3887031,Real Estate
89793107,Mechanical Or Industrial Engineering
15760876,Hospitality
4099996,Education Management
3540711,Printing
76760809,Consumer Services
90415824,Mental Health Care
92390804,Computer Software
1755661,Human Resources
91325017,Higher Education
510951,Staffing & Recruiting
11273,Electrical & Electronic Manufacturing
1007844,Publishing
15628,Financial Services
3165672,Staffing & Recruiting
525424,Computer Software
2311,Hospitality
74793209,Pharmaceuticals
8781,Staffing & Recruiting
51592480,Information Technology & Services
910171,Computer Software
4031020,Research
688068,Biotechnology
83346702,Mental Health Care
81911397,Management Consulting
3561956,Broadcast Media
64888912,Staffing & Recruiting
1230210,Information Technology & Services
35681130,Hospitality
78865146,Law Practice
74148478,Computer Software
2870989,Information Technology & Services
90432970,Construction
23683319,Architecture & Planning
17947238,Biotechnology
11266312,Wholesale
24122,Museums & Institutions
95702534,Marketing & Advertising
37454346,Computer Software
89568406,"Health, Wellness & Fitness"
70519239,Government Administration
2395089,Industrial Automation
10474,Apparel & Fashion
96261901,Computer Software
29308,Staffing & Recruiting
232839,Events Services
978382,Banking
358102,Staffing & Recruiting
3998479,Information Technology & Services
18409665,Recreational Facilities & Services
2692259,Government Administration
27002539,Hospitality
23773563,Law Practice
163438,Retail
92699700,Staffing & Recruiting
18941872,Information Technology & Services
3578241,Real Estate
211152,Food Production
2584,Higher Education
42873,Medical Device
1944335,Computer Software
633558,Computer Software
65574209,Primary/Secondary Education
16195050,Legal Services
3168240,Non-profit Organization Management
1744728,Non-profit Organization Management
5247803,Management Consulting
4007381,Restaurants
2972588,Public Safety
1122347,Non-profit Organization Management
2146221,Law Practice
18723495,Computer Software
61256874,Retail
3593313,Computer Software
15223010,Hospital & Health Care
28181877,Facilities Services
18531422,Government Administration
90449202,Law Practice
15250145,Veterinary
82769817,Food & Beverages
7883050,Information Services
1242080,Consumer Services
16019663,Hospital & Health Care
18907151,Staffing & Recruiting
491378,Government Administration
19196263,Hospital & Health Care
28142040,Public Relations & Communications
15544,Electrical & Electronic Manufacturing
75752648,Computer Software
281801,Information Technology & Services
81219955,Medical Practice
93201681,Biotechnology
637937,Retail
2197447,Mining & Metals
43325,Information Technology & Services
166512,Facilities Services
18555453,Hospital & Health Care
28124918,Marketing & Advertising
7295562,Law Practice
26322,Information Technology & Services
18583397,Aviation & Aerospace
3665203,"Glass, Ceramics & Concrete"
66326452,Information Technology & Services
7942528,Law Practice
4344175,Hospital & Health Care
1251803,Individual & Family Services
704518,Performing Arts
84161917,Marketing & Advertising
81888641,"Health, Wellness & Fitness"
1963255,Hospital & Health Care
826665,Information Technology & Services
2619610,Management Consulting
5887,Staffing & Recruiting
2661961,Financial Services
11898860,Events Services
9268609,Marketing & Advertising
10737,Mining & Metals
68175152,Information Technology & Services
16233428,Financial Services
82082854,Computer Software
68672685,Architecture & Planning
166690,Higher Education
5536521,Entertainment
78389749,Electrical & Electronic Manufacturing
122451,Staffing & Recruiting
63304172,Hospital & Health Care
2477,Higher Education
2340,Insurance
68154546,Information Technology & Services
1975748,Law Practice
68764876,Management Consulting
96658559,"Health, Wellness & Fitness"
86569814,Insurance
3598087,Events Services
2474,Hospital & Health Care
23680,Higher Education
58931,Financial Services
106584,Information Technology & Services
1140750,Wine & Spirits
1057272,Hospital & Health Care
9487217,Entertainment
31644,Non-profit Organization Management
90684726,Real Estate
53216874,Legal Services
56628,Non-profit Organization Management
1160854,Entertainment
3513426,Food & Beverages
57421,Information Technology & Services
79998548,Industrial Automation
90641570,Mental Health Care
3086374,Venture Capital & Private Equity
28794941,Retail
568781,Real Estate
2923642,Facilities Services
28665387,Food Production
18000638,Computer Software
111849,Information Technology & Services
2724097,Staffing & Recruiting
89973025,Information Technology & Services
1609261,Construction
1397482,Hospitality
71350,Staffing & Recruiting
1162496,Management Consulting
76634625,Food & Beverages
1216721,Education Management
1240253,Political Organization
28649897,Hospitality
3125763,Hospitality
13219455,Aviation & Aerospace
54881838,Medical Practice
18024073,Public Relations & Communications
68067020,Information Technology & Services
3128709,Marketing & Advertising
4416,Financial Services
6639977,Renewables & Environment
77160079,Information Services
3089114,Restaurants
95757302,Computer Software
11468014,Furniture
18596401,Real Estate
63285379,Retail
784330,Staffing & Recruiting
220205,Management Consulting
7032,Retail
91170174,Staffing & Recruiting
1882926,Research
85656518,Computer Software
35523439,Automotive
80036929,Entertainment
1536514,Non-profit Organization Management
18422393,Entertainment
4514431,Oil & Energy
85824441,Management Consulting
1517824,Computer Networking
82515398,Construction
56766,Hospital & Health Care
3407,Restaurants
2132727,Mining & Metals
10047989,Automotive
63484613,Mental Health Care
931682,Public Relations & Communications
3176132,Construction
3807582,Accounting
7147770,Education Management
2888865,Information Technology & Services
33432301,Textiles
245238,Information Technology & Services
42415283,Professional Training & Coaching
12902,Construction
3881,Higher Education
19394,Information Technology & Services
1996803,Transportation/Trucking/Railroad
1260561,Electrical & Electronic Manufacturing
917137,Electrical & Electronic Manufacturing
52972,Staffing & Recruiting
10515650,Aviation & Aerospace
60172576,Medical Practice
1557314,Government Administration
66699756,Hospital & Health Care
144414,Non-profit Organization Management
10005158,Automotive
40814213,Staffing & Recruiting
69109979,Staffing & Recruiting
1147000,Building Materials
2465968,Information Technology & Services
4832201,Public Relations & Communications
10496448,Information Technology & Services
143448,Architecture & Planning
13755,Computer Games
1457702,Staffing & Recruiting
2937325,Non-profit Organization Management
3178910,Entertainment
74677909,Automotive
35486851,"Health, Wellness & Fitness"
13048091,Computer Software
2909349,Mechanical Or Industrial Engineering
2467404,Security & Investigations
2045607,Financial Services
74675845,Computer Software
93641815,Management Consulting
2505051,Non-profit Organization Management
26253911,Biotechnology
9502542,Apparel & Fashion
813581,Higher Education
12951519,Staffing & Recruiting
249004,Government Administration
33260191,Real Estate
973957,Furniture
90912229,Hospital & Health Care
60358522,Machinery
2787112,Computer Software
16199754,Staffing & Recruiting
18043902,Higher Education
90538923,Retail
157262,Financial Services
67537118,Information Technology & Services
74283888,Warehousing
76227652,Hospitality
3295320,Staffing & Recruiting
163566,Retail
142596,Accounting
78631,Civil Engineering
42686769,Hospitality
19176921,Logistics & Supply Chain
7917,Hospitality
1138689,Real Estate
69386044,Executive Office
74434793,Computer Software
126600,Medical Device
26531259,Defense & Space
3279188,Education Management
3143455,Computer Software
2971337,Information Technology & Services
13994355,Law Practice
73067184,Venture Capital & Private Equity
74238915,Oil & Energy
71300779,Real Estate
22167,Information Technology & Services
450279,Food Production
30599146,"Health, Wellness & Fitness"
10017534,Marketing & Advertising
9322302,Consumer Services
5848,Utilities
3536644,Research
2055594,Construction
3898242,Construction
18788317,Legal Services
73578,Non-profit Organization Management
3523887,Non-profit Organization Management
1862569,Information Technology & Services
3158134,Telecommunications
165078,Financial Services
18900226,Consumer Services
2681180,Luxury Goods & Jewelry
1291555,Building Materials
72272769,Marketing & Advertising
7122557,"Health, Wellness & Fitness"
40798255,Education Management
74548154,Medical Practice
5061336,Building Materials
444599,Hospital & Health Care
6647752,Marketing & Advertising
69793,Marketing & Advertising
1878126,Logistics & Supply Chain
165461,Hospital & Health Care
3706348,Design
15695797,Industrial Automation
89521965,Hospital & Health Care
1965562,Real Estate
102211,Financial Services
3313008,Staffing & Recruiting
27510668,Hospital & Health Care
63267,Transportation/Trucking/Railroad
12977219,Staffing & Recruiting
18195942,Computer Software
67566886,Real Estate
2169454,Printing
39197750,Automotive
331670,Financial Services
6234,Food Production
64563366,Real Estate
1205053,Hospitality
528424,Events Services
17419,Hospital & Health Care
15644899,Non-profit Organization Management
3719102,Import & Export
96632578,Computer Software
18021555,Education Management
1208213,Hospitality
28483008,Management Consulting
68496728,Commercial Real Estate
96468389,Information Technology & Services
528422,Individual & Family Services
628213,Government Administration
28987629,Staffing & Recruiting
25042958,Marketing & Advertising
2749736,Electrical & Electronic Manufacturing
2575850,Staffing & Recruiting
1162405,Banking
85738,Medical Device
6870363,Education Management
82792265,Government Administration
78451299,Information Technology & Services
1239251,Non-profit Organization Management
138192,Public Safety
42221,Medical Device
10682123,Information Technology & Services
10514179,Staffing & Recruiting
96104044,Retail
302387,Management Consulting
69552807,Staffing & Recruiting
2343688,Defense & Space
912358,Information Technology & Services
81675397,Civic & Social Organization
2925555,Information Technology & Services
96403464,Human Resources
1259,Information Technology & Services
79836770,Management Consulting
64595377,Hospital & Health Care
88935532,Information Technology & Services
18813,Hospital & Health Care
13617646,Staffing & Recruiting
90906967,Staffing & Recruiting
847311,Outsourcing/Offshoring
11370,Machinery
84025208,Information Technology & Services
3777778,Staffing & Recruiting
1946459,Management Consulting
102534,Mental Health Care
71036906,Staffing & Recruiting
53265880,Information Technology & Services
11040795,Management Consulting
98516997,Computer Software
33299676,Management Consulting
53265404,Utilities
1931371,Apparel & Fashion
9640,Hospital & Health Care
1281,Information Technology & Services
35594754,Accounting
1889643,Information Technology & Services
14542824,Staffing & Recruiting
426121,Staffing & Recruiting
5461,Information Technology & Services
70261721,Human Resources
11494547,Management Consulting
3643,Computer Software
7602005,Information Technology & Services
18312164,Computer Software
33055,Staffing & Recruiting
22085,Computer Software
15101724,Higher Education
2857634,Internet
28169,Hospital & Health Care
1940473,Automotive
9219414,"Health, Wellness & Fitness"
996271,Information Technology & Services
2180169,Marketing & Advertising
34747223,Information Services
77224,Mechanical Or Industrial Engineering
163732,Investment Banking
83546,Apparel & Fashion
451961,Staffing & Recruiting
90639,Staffing & Recruiting
1458905,Furniture
3589,Retail
379207,Construction
33227880,Hospital & Health Care
421728,Building Materials
73414,Utilities
31398220,Broadcast Media
7587729,Computer Software
89490424,Information Technology & Services
65501986,Staffing & Recruiting
68428,Accounting
1732887,Medical Device
5352294,Information Technology & Services
71305857,Outsourcing/Offshoring
6587396,Renewables & Environment
320132,Information Technology & Services
67080514,Real Estate
15506,Financial Services
7590279,Real Estate
165444,Information Technology & Services
313431,Financial Services
65448818,Financial Services
81954233,Packaging & Containers
4221934,Insurance
48024,Construction
25170550,Non-profit Organization Management
349014,Food Production
4399,Financial Services
89801388,Financial Services
1406,Pharmaceuticals
2305,Information Technology & Services
10341654,Packaging & Containers
71575605,Transportation/Trucking/Railroad
3335,Aviation & Aerospace
4564,Hospital & Health Care
9117,Chemicals
34821,Individual & Family Services
1248,Consumer Goods
85123,Machinery
26283799,Hospital & Health Care
12192,Automotive
80911138,Electrical & Electronic Manufacturing
84491389,Electrical & Electronic Manufacturing
25179038,Staffing & Recruiting
3558,Higher Education
8737,Government Administration
9308035,Information Technology & Services
1767,Financial Services
24518,Luxury Goods & Jewelry
741062,Construction
79988879,Financial Services
2612,Aviation & Aerospace
17882,Transportation/Trucking/Railroad
999245,Hospital & Health Care
65878041,Automotive
1339209,Entertainment
71316538,Events Services
163993,Biotechnology
455602,Electrical & Electronic Manufacturing
3025562,Apparel & Fashion
3254263,Financial Services
708393,Civil Engineering
96180361,Retail
162787,Automotive
164885,Government Administration
64865352,Biotechnology
585138,Hospitality
1399,Pharmaceuticals
15916,Staffing & Recruiting
7886,Environmental Services
6265,Transportation/Trucking/Railroad
82385,Broadcast Media
1557409,Telecommunications
16279,Retail
3810572,Apparel & Fashion
17763,Semiconductors
52160128,Information Technology & Services
9813,Hospital & Health Care
14617392,Staffing & Recruiting
108854,Civil Engineering
27964,Civil Engineering
2609,Electrical & Electronic Manufacturing
6281,Higher Education
24795036,Financial Services
22505,Construction
15142330,Higher Education
1051903,Biotechnology
71001279,Staffing & Recruiting
12273,Construction
56119363,Hospital & Health Care
11518813,Hospital & Health Care
90409926,Utilities
1098181,Accounting
3135,Hospitality
3112877,Information Technology & Services
49648429,Education Management
413275,Staffing & Recruiting
19100519,Hospital & Health Care
40900877,Hospital & Health Care
34583,Hospital & Health Care
3677,Financial Services
283666,Management Consulting
6963,Consumer Electronics
11758,Wholesale
98106539,Computer Software
2497653,Computer & Network Security
37871,Financial Services
2678,Food Production
67098,Packaging & Containers
114485,Defense & Space
623716,Hospital & Health Care
3543771,Information Technology & Services
100302,Higher Education
7586104,Computer Software
68235865,Internet
269675,Defense & Space
7801,Staffing & Recruiting
1382996,Financial Services
56307735,Hospital & Health Care
13550,Accounting
29356794,Renewables & Environment
5243263,Hospital & Health Care
243836,Non-profit Organization Management
698629,Financial Services
77633193,Electrical & Electronic Manufacturing
5351,Information Technology & Services
10831504,Hospital & Health Care
220336,Hospitality
22241,Construction
8017,Chemicals
11553382,Design
166471,Real Estate
2155460,E-learning
18979802,Financial Services
19807,Banking
8058,Staffing & Recruiting
165648,Semiconductors
2382849,Non-profit Organization Management
29497,Design
36141,Retail
18334050,Hospital & Health Care
15677,Transportation/Trucking/Railroad
10682189,Semiconductors
9062,Restaurants
167024,Information Technology & Services
11266342,Hospital & Health Care
13188,Non-profit Organization Management
10515,Law Practice
121082,Mining & Metals
1096036,Non-profit Organization Management
10440912,Research
383161,Banking
82153,Construction
6867,Medical Device
2871879,Electrical & Electronic Manufacturing
2516,Higher Education
27221116,Construction
162243,Pharmaceuticals
4827450,Staffing & Recruiting
41255,Staffing & Recruiting
228650,Staffing & Recruiting
1476197,Government Administration
9251256,Construction
7466,Financial Services
5775,Broadcast Media
167757,Staffing & Recruiting
95985,Computer Software
82291209,Hospitality
2564997,Hospitality
3591568,Mechanical Or Industrial Engineering
3619383,Computer Software
55787,Pharmaceuticals
35446044,Hospital & Health Care
377671,Accounting
21337,Hospital & Health Care
18954974,Information Technology & Services
28974109,Management Consulting
39065,Civil Engineering
18777798,Computer Software
86265278,Transportation/Trucking/Railroad
3509022,Computer Software
166391,Management Consulting
1038,Management Consulting
1784,Management Consulting
1043,Industrial Automation
483347,Banking
7803233,Staffing & Recruiting
3338050,Computer & Network Security
20296181,Commercial Real Estate
18058364,Hospital & Health Care
7788794,Alternative Medicine
28779350,Hospitality
89724899,Computer Software
65361091,Military
647285,Utilities
10165687,Computer Software
256109,Human Resources
18880849,Information Technology & Services
19722,Financial Services
3202422,Hospital & Health Care
2636280,Hospitality
20573,Hospital & Health Care
91533096,Staffing & Recruiting
166643,Higher Education
40687781,Pharmaceuticals
19024424,Facilities Services
90544524,Consumer Services
164711,Real Estate
9703,Hospital & Health Care
461365,Hospital & Health Care
33457526,Consumer Services
1258855,Staffing & Recruiting
3731368,Oil & Energy
37251914,Hospitality
8019,Management Consulting
17981957,Mental Health Care
162536,Banking
15080,Hospitality
479154,Staffing & Recruiting
16265636,Hospital & Health Care
7639,Non-profit Organization Management
41447,Consumer Goods
19192589,Biotechnology
4857,Chemicals
72513099,Mental Health Care
66727780,Computer Software
11419,Defense & Space
16178566,Hospital & Health Care
2257863,Biotechnology
12336,Consumer Goods
5343,Food & Beverages
28978143,Hospital & Health Care
163920,Media Production
704813,Retail
85320,Environmental Services
3831,Financial Services
2454643,Consumer Services
82565734,Hospital & Health Care
5998,Higher Education
2564992,Hospitality
60419691,Hospitality
163348,Higher Education
656981,Mechanical Or Industrial Engineering
202625,Staffing & Recruiting
35529547,Hospital & Health Care
8014,Hospital & Health Care
550530,Banking
162755,Building Materials
1552540,Electrical & Electronic Manufacturing
2230,Consumer Goods
1494,Information Technology & Services
16710,Oil & Energy
3781515,Transportation/Trucking/Railroad
6191,Mechanical Or Industrial Engineering
295604,Food & Beverages
163085,Government Administration
406004,Machinery
76073934,Professional Training & Coaching
2750,"Leisure, Travel & Tourism"
17902,Machinery
167212,Entertainment
6288,Internet
18353,Utilities
18109,Insurance
4249497,Government Administration
18176,Transportation/Trucking/Railroad
165918,Utilities
32478,Food Production
9460096,Hospital & Health Care
56199234,Medical Practice
222632,Staffing & Recruiting
1056303,Apparel & Fashion
11490204,Government Administration
5970,Chemicals
5670,Consumer Goods
104895,Automotive
42434665,Facilities Services
4697690,Government Administration
2802262,Utilities
1075291,Hospitality
166707,Insurance
20551,Financial Services
18617400,Staffing & Recruiting
5872503,Construction
37857,Automotive
6016,Consumer Goods
9732,Transportation/Trucking/Railroad
